EmployeeID,BenefitID,UsageFrequency,LastUsedDate,Age,Gender,Department,Tenure,BenefitType,BenefitSubType,BenefitCost,SatisfactionScore,Comments,age_group,tenure_group,subcat_401k Basic Matching,subcat_401k Catch-Up Contributions,subcat_401k High Contribution,subcat_401k Investment Fees,subcat_401k Maximum Matching,subcat_401k Standard Matching,subcat_After-School Care,subcat_Basic Coverage,subcat_Conference Attendance,subcat_Dependent Coverage,subcat_Family Membership,subcat_Graduate Degree,subcat_HDHP Individual,subcat_HMO Family,subcat_Healthcare FSA,subcat_Individual Courses,subcat_Monthly Communications,subcat_Monthly Internet Allowance,subcat_On-Site Infant Care,subcat_PPO Family,subcat_PPO Individual,subcat_Premium Discount Tier 1,subcat_Professional Certification,subcat_Supplemental High Amount,subcat_Supplemental Standard,subcat_Tier 1 Partners,subcat_Tier 2 Partners,subcat_Tier 3 Partners,subcat_Transit Subsidy,subcat_Undergraduate Degree
3090,21,2,2023-10-27,52,Female,Sales,30,Life Insurance,Basic Coverage,163.92,2,Coverage is minimal.,Gen X,>15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4159,15,1,2023-10-23,23,Male,IT,2,Tuition Reimbursement,Professional Certification,359.21,3,Helps but limited in scope.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
4796,30,0,2023-12-21,24,Male,Sales,3,Tuition Reimbursement,Individual Courses,723.73,1,Not worth the hassle.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3933,16,0,2023-12-12,25,Female,Finance,2,Health Insurance,HDHP Individual,84.55,5,Excellent coverage and affordable.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2250,16,0,2024-01-02,62,Male,Sales,1,Health Insurance,HDHP Individual,84.55,3,"Satisfactory, but could improve.",Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2464,13,7,2023-12-27,28,Male,Finance,7,Cell Phone Allowance,Monthly Communications,65.0,1,Inconvenient and inefficient.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4329,18,8,2024-06-29,56,Male,IT,17,Retirement Plan,401k Investment Fees,743.01,1,Unhappy with this benefit.,Gen X,>15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4452,4,0,2023-11-16,26,Female,IT,4,Retirement Plan,401k High Contribution,261.44,5,Top-notch retirement plan.,Millennial,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
209,17,4,2024-06-15,60,Male,IT,17,Retirement Plan,401k Catch-Up Contributions,509.65,1,Unhappy with this benefit.,Boomer,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1427,1,6,2024-02-27,64,Female,Sales,39,Retirement Plan,401k Basic Matching,876.21,5,Top-notch retirement plan.,Boomer,>15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3217,25,2,2024-06-05,51,Female,HR,12,Life Insurance,Supplemental Standard,774.91,4,"Solid plan, happy with it.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3557,26,1,2023-08-29,38,Male,IT,6,Gym Membership,Family Membership,519.66,1,Membership is not very useful.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,18,8,2023-11-07,42,Female,Sales,14,Retirement Plan,401k Investment Fees,743.01,3,"Standard, nothing exceptional.",Gen X,5-15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3549,9,2,2024-02-28,34,Female,Sales,3,Professional Development,Conference Attendance,850.0,5,Perfect for my work-life balance.,Millennial,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2391,6,1,2024-05-31,56,Female,Sales,8,Retirement Plan,401k Standard Matching,598.44,2,Returns are not as expected.,Gen X,5-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3161,2,0,2024-03-11,51,Male,Finance,1,Health Insurance,PPO Individual,706.93,3,"Satisfactory, but could improve.",Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
142,14,0,2024-05-20,60,Male,IT,15,Gym Membership,Tier 1 Partners,73.36,2,Not many locations available.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3348,13,0,2024-05-31,42,Male,Finance,14,Cell Phone Allowance,Monthly Communications,65.0,1,Inconvenient and inefficient.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4649,7,2,2024-06-10,62,Female,Finance,3,Flexible Spending Account,Healthcare FSA,450.0,4,Sufficient time off provided.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2039,10,3,2023-08-25,55,Male,HR,21,Childcare,On-Site Infant Care,915.48,3,Helps a bit with childcare costs.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4398,16,5,2024-03-30,39,Female,IT,13,Health Insurance,HDHP Individual,84.55,2,Not happy with the coverage options.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1978,1,4,2024-02-24,55,Female,HR,27,Retirement Plan,401k Basic Matching,876.21,2,Returns are not as expected.,Gen X,>15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1412,19,7,2024-04-13,32,Female,HR,7,Gym Membership,Tier 2 Partners,343.73,1,Membership is not very useful.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4559,10,1,2023-08-12,40,Female,Finance,12,Childcare,On-Site Infant Care,915.48,5,Very convenient and cost-effective.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4311,26,0,2024-04-07,46,Non-Binary,HR,3,Gym Membership,Family Membership,519.66,5,Fantastic benefit! I use it daily.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1686,8,0,2024-01-08,47,Female,Finance,16,Wellness Programs,Premium Discount Tier 1,125.0,5,"Generous vacation days, very happy.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3297,8,0,2024-08-03,58,Female,HR,26,Wellness Programs,Premium Discount Tier 1,125.0,5,"Generous vacation days, very happy.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2099,26,0,2023-11-07,43,Female,Finance,17,Gym Membership,Family Membership,519.66,5,Fantastic benefit! I use it daily.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1177,21,3,2024-04-01,32,Male,IT,11,Life Insurance,Basic Coverage,163.92,4,"Solid plan, happy with it.",Millennial,5-15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1465,15,2,2023-09-03,55,Male,HR,9,Tuition Reimbursement,Professional Certification,359.21,5,Incredible support for education.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1045,30,0,2024-02-28,61,Female,Marketing,36,Tuition Reimbursement,Individual Courses,723.73,3,Helps but limited in scope.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,22,0,2024-01-11,55,Male,IT,30,Health Insurance,HMO Family,624.0,2,Not happy with the coverage options.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2636,13,4,2024-03-26,63,Female,Sales,2,Cell Phone Allowance,Monthly Communications,65.0,2,Not much flexibility offered.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
788,22,2,2023-08-31,45,Male,Marketing,7,Health Insurance,HMO Family,624.0,5,Excellent coverage and affordable.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4957,20,6,2023-09-19,48,Male,Finance,22,Tuition Reimbursement,Undergraduate Degree,489.96,3,Helps but limited in scope.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2669,18,5,2023-12-17,50,Male,HR,11,Retirement Plan,401k Investment Fees,743.01,1,Unhappy with this benefit.,Gen X,5-15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1061,17,0,2024-06-08,36,Female,Marketing,6,Retirement Plan,401k Catch-Up Contributions,509.65,4,Good plan with decent returns.,Millennial,5-15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4542,1,1,2023-12-24,24,Male,HR,2,Retirement Plan,401k Basic Matching,876.21,3,"Standard, nothing exceptional.",Gen Z,<5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4520,17,0,2023-09-25,40,Male,IT,6,Retirement Plan,401k Catch-Up Contributions,509.65,4,Good plan with decent returns.,Millennial,5-15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3208,6,0,2024-04-05,29,Male,IT,2,Retirement Plan,401k Standard Matching,598.44,1,Unhappy with this benefit.,Millennial,<5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1040,15,5,2024-02-13,22,Male,HR,1,Tuition Reimbursement,Professional Certification,359.21,5,Incredible support for education.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1366,27,7,2023-10-15,57,Male,Finance,2,Retirement Plan,401k Maximum Matching,913.01,4,Good plan with decent returns.,Gen X,<5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
